Region, p-Value Sample, p-Value Modified, p-Value Sample (Orig.), p-Value Modified (Orig.), Rep.Score, Imputation Delta, Mean (Sample))
Europe+Western Pacific, 0.0004240629590017697, 0.04268677437733748, 0.0008465604709898544, 0.023723929043088843, 0.0008465604709898544, 34.55972291343531, 22.48517241379311
Europe, 0.00017736707351223568, 0.06329270679113908, 2.0839079535317495e-06, 0.0071406557779178925, 2.0839079535317495e-06, 35.74650211705934, 15.965714285714284
Eastern Mediterranean+Europe, 0.042204774179336546, 0.01732924991398166, 0.0015511836009538538, 0.0008298732019084154, 0.0015511836009538538, 11.62742207163329, 28.7044
Africa+Eastern Mediterranean, 0.00028929926427168073, 0.018652959230299526, 2.287425004965371e-08, 0.004925241058306051, 2.287425004965371e-08, 31.794152617965516, 97.6949152542373
South-East Asia+Western Pacific, 0.9655814091370101, 0.2686575192660674, 0.16620098708100772, 0.1511915361892071, 0.16620098708100772, 0.9433937982421696, 39.49382352941176
Africa+Western Pacific, 0.08663159873631754, 0.2224697760985166, 0.00012297072197742231, 0.07554160928512055, 0.00012297072197742231, 24.622358147016534, 84.0734328358209
Africa, 0.00036989712046953116, 0.02978792617679271, 2.961164646819725e-11, 4.381620485194304e-05, 2.961164646819725e-11, 58.3584575433424, 111.08136363636363
Africa+South-East Asia, 0.00013914376556167785, 0.010440256997726327, 9.568588144048817e-10, 0.00045894860980688623, 9.568588144048817e-10, 33.712127779434546, 99.7278181818182
Africa+Europe, 0.8681533263586814, 0.14484077758236824, 0.053304352160916446, 0.16451928694859697, 0.053304352160916446, 8.913700964017934, 68.94151898734178
Americas, 0.03893490301902158, 0.07055013377583963, 0.0015912122748927837, 0.01796158842358775, 0.0015912122748927837, 27.63985705625243, 24.980588235294118
Americas+Europe, 0.0023790811853072746, 0.04086351708182556, 1.3776786143782083e-05, 0.0011312588059543272, 1.3776786143782083e-05, 31.353265912072306, 20.407826086956522
South-East Asia, 0.10646596946954234, 0.3874843783495405, 0.11744975143463843, 0.15129838824254505, 0.11744975143463843, 1.695001670953701, 54.31363636363637
Eastern Mediterranean+South-East Asia, 0.020260389239261767, 0.1756765090849537, 0.35488461688933515, 0.5117533984865579, 0.35488461688933515, 5.192509095121167, 56.68730769230769
Europe+South-East Asia, 0.028717903297919123, 0.016479216235382954, 0.002086082966182956, 0.0007125970897861045, 0.002086082966182956, 28.31556385587611, 25.13586956521739
Eastern Mediterranean, 0.15496026895218673, 0.5731010000197252, 0.706493077270453, 0.6291406966561424, 0.706493077270453, 5.440911032896452, 58.428
Americas+Western Pacific, 0.031705274013635765, 0.0659678710001711, 0.0012420248690075963, 0.005387719596361862, 0.0012420248690075963, 25.91939199125308, 27.976842105263152
Americas+South-East Asia, 0.47880156913246774, 0.04695495472949773, 0.03764370891034019, 0.01042191835186923, 0.03764370891034019, 15.138887918298266, 32.150888888888886
Western Pacific, 0.07700413586564225, 0.03830466326541315, 0.1226901381444343, 0.07601385551646744, 0.1226901381444343, 19.127576258488958, 32.40608695652173
Africa+Americas, 0.18700805139762655, 0.15460699620880936, 0.027196218338896183, 0.40193473281691794, 0.027196218338896183, 4.589736956638092, 73.55025641025642
Americas+Eastern Mediterranean, 0.588383922102467, 0.0815724552898397, 0.022979092543293, 0.00492593641396466, 0.022979092543293, 10.157922959083606, 35.21959183673469
Eastern Mediterranean+Western Pacific, 0.9878200344360456, 0.2585828346016229, 0.605177140884531, 0.12845273168168803, 0.605177140884531, 1.1835173977731444, 42.677894736842106

Proxy-Score (PCC): (0.26430660310364223, 0.0006771481244728868)
Proxy-Score Sample: 0.7619047619047619
Proxy-Score Modified Sample: 0.7619047619047619
Proxy-Score Total: 0.7619047619047619

Modified is Improvement (Proxy): 0.5714285714285714
Modified is Improvement (Original): 0.6190476190476191

Representativeness of Initial Sample: 0.10578452395793655

Avg. Mean (Sample): 50.100140381067625
