Region, p-Value Sample, p-Value Modified, p-Value Sample (Orig.), p-Value Modified (Orig.), Rep.Score, Imputation Delta, Mean (Sample))
Europe+Western Pacific, 0.0004240629590017697, 0.023723929043088843, 0.0008465604709898544, 0.01565263476382661, 0.0008465604709898544, 34.484733508728965, 22.48517241379311
Europe, 0.00017736707351223568, 0.11138576218434304, 2.0839079535317495e-06, 0.024047877947746432, 2.0839079535317495e-06, 36.45295567517829, 15.965714285714284
Eastern Mediterranean+Europe, 0.042204774179336546, 0.10093592565647891, 0.0015511836009538538, 0.004959670134493055, 0.0015511836009538538, 12.342212615047885, 28.7044
Africa+Eastern Mediterranean, 0.00028929926427168073, 0.018652959230299526, 2.287425004965371e-08, 0.004925241058306051, 2.287425004965371e-08, 32.19889747657306, 97.6949152542373
South-East Asia+Western Pacific, 0.9655814091370101, 0.3173403223783057, 0.16620098708100772, 0.1511915361892071, 0.16620098708100772, 0.9873864161420443, 39.49382352941176
Africa+Western Pacific, 0.08663159873631754, 0.23939755731900414, 0.00012297072197742231, 0.07554160928512055, 0.00012297072197742231, 24.18366587114894, 84.0734328358209
Africa, 0.00036989712046953116, 0.02978792617679271, 2.961164646819725e-11, 4.381620485194304e-05, 2.961164646819725e-11, 58.4374512474644, 111.08136363636363
Africa+South-East Asia, 0.00013914376556167785, 0.010440256997726327, 9.568588144048817e-10, 9.870932535049892e-05, 9.568588144048817e-10, 34.093329388693185, 99.7278181818182
Africa+Europe, 0.8681533263586814, 0.14484077758236824, 0.053304352160916446, 0.16451928694859697, 0.053304352160916446, 9.126445584665653, 68.94151898734178
Americas, 0.03893490301902158, 0.1353070637135888, 0.0015912122748927837, 0.05321691058455602, 0.0015912122748927837, 27.512619350735406, 24.980588235294118
Americas+Europe, 0.0023790811853072746, 0.04086351708182556, 1.3776786143782083e-05, 0.0011312588059543272, 1.3776786143782083e-05, 31.474433723010435, 20.407826086956522
South-East Asia, 0.10646596946954234, 0.3874843783495405, 0.11744975143463843, 0.6544934321956117, 0.11744975143463843, 1.8984040424953008, 54.31363636363637
Eastern Mediterranean+South-East Asia, 0.020260389239261767, 0.1756765090849537, 0.35488461688933515, 0.6692951366402482, 0.35488461688933515, 4.552872162314401, 56.68730769230769
Europe+South-East Asia, 0.028717903297919123, 0.017855477286427557, 0.002086082966182956, 0.003576692743257781, 0.002086082966182956, 28.426933673516224, 25.13586956521739
Eastern Mediterranean, 0.15496026895218673, 0.5731010000197252, 0.706493077270453, 0.652998042078105, 0.706493077270453, 7.501942337244024, 58.428
Americas+Western Pacific, 0.031705274013635765, 0.04608979770242205, 0.0012420248690075963, 0.02332758435136162, 0.0012420248690075963, 25.84816639308567, 27.976842105263152
Americas+South-East Asia, 0.47880156913246774, 0.04695495472949773, 0.03764370891034019, 0.01042191835186923, 0.03764370891034019, 15.133258748539852, 32.150888888888886
Western Pacific, 0.07700413586564225, 0.03830466326541315, 0.1226901381444343, 0.26960098048600445, 0.1226901381444343, 19.848082739720525, 32.40608695652173
Africa+Americas, 0.18700805139762655, 0.15460699620880936, 0.027196218338896183, 0.40193473281691794, 0.027196218338896183, 4.665411999095568, 73.55025641025642
Americas+Eastern Mediterranean, 0.588383922102467, 0.0815724552898397, 0.022979092543293, 0.00492593641396466, 0.022979092543293, 10.981211856629606, 35.21959183673469
Eastern Mediterranean+Western Pacific, 0.9878200344360456, 0.2585828346016229, 0.605177140884531, 0.09681304660507017, 0.605177140884531, 0.5385126889994254, 42.677894736842106

Proxy-Score (PCC): (0.26430660310364223, 0.0006771481244728868)
Proxy-Score Sample: 0.7619047619047619
Proxy-Score Modified Sample: 0.8095238095238095
Proxy-Score Total: 0.7857142857142857

Modified is Improvement (Proxy): 0.6190476190476191
Modified is Improvement (Original): 0.7619047619047619

Representativeness of Initial Sample: 0.10578452395793655

Avg. Mean (Sample): 50.100140381067625
