Region, p-Value Sample, p-Value Modified, p-Value Sample (Orig.), p-Value Modified (Orig.), Rep.Score, Imputation Delta, Mean (Sample))
Eastern Mediterranean+Europe, 0.39687129069069405, 0.6654762133015433, 0.2759377870806943, 0.6568258503604221, 0.2759377870806943, 14.160517820242717, 511.73074637681157
Americas+Western Pacific, 0.00047433951258746276, 0.16759563119165277, 0.14406164227034546, 0.26040406195731436, 0.14406164227034546, 45.543004889743315, 549.8419592592593
South-East Asia, 0.23549881219368174, 0.8333418077336988, 0.5671232704579614, 0.35580594295345247, 0.5671232704579614, 17.807278717396457, 537.5879727272727
Europe+South-East Asia, 0.12440789043387257, 0.8959982708656402, 0.04425394135372385, 0.24096932272471738, 0.04425394135372385, 74.75874692343052, 483.03731694915245
Africa, 0.00011085213157291385, 0.01810145923198081, 0.001160246806042764, 0.029976337996141744, 0.001160246806042764, 78.05826040153568, 633.1458260869564
Europe+Western Pacific, 0.0864890938207179, 0.6451021345462173, 0.04064700055428272, 0.8700601342804909, 0.04064700055428272, 62.18559781775599, 530.0973086956523
Americas, 4.465898355010545e-06, 0.03989524127642885, 0.0008697492977630672, 0.8025700494632392, 0.0008697492977630672, 80.20486929027578, 475.77228787878784
Eastern Mediterranean, 0.0022642051448215073, 0.17418175542080394, 0.2822342264481512, 0.8546286994254343, 0.2822342264481512, 50.52148332366846, 605.8898809523811
Africa+South-East Asia, 0.00023019154311709755, 0.03128984315273364, 0.003707098153368782, 0.1304304218675587, 0.003707098153368782, 33.527464328644555, 614.7048368421052
Americas+Eastern Mediterranean, 0.2544391538168208, 0.6870028650460214, 0.14406164227034546, 0.5746522729721277, 0.14406164227034546, 8.52659202901566, 526.3735740740741
Western Pacific, 0.6407380044493085, 0.6585764586187637, 0.02783625980465776, 0.03212033136007386, 0.02783625980465776, 113.07037219438007, 666.2371571428571
Eastern Mediterranean+South-East Asia, 0.0018328381996165488, 0.2044609663667003, 0.47006189715360425, 0.8317422753074907, 0.47006189715360425, 36.085684916941545, 582.4111
Americas+Europe, 3.9042715208159606e-05, 0.6254821591002374, 0.0027257813661674124, 0.7304084335542247, 0.0027257813661674124, 82.40166383345161, 472.66937654321003
Europe, 0.014358534656024768, 0.6537483851503614, 0.006488263337990241, 0.6889604715846972, 0.006488263337990241, 87.56483193032216, 470.53612499999986
Africa+Europe, 0.7100994338459474, 0.9175808016313561, 0.870173458330353, 0.8378365367581735, 0.870173458330353, 14.883103958451898, 550.111085106383
Americas+South-East Asia, 0.001222681148881799, 0.48673227427627375, 0.00845125898823329, 0.17876514329088222, 0.00845125898823329, 52.81847835869365, 491.22620909090915
Africa+Americas, 0.743821409835971, 0.8583689110456595, 0.44477479959391464, 0.586958303390456, 0.44477479959391464, 40.28981632098589, 567.4075126582277
South-East Asia+Western Pacific, 0.9722487441863368, 0.8046350313695747, 0.31138591723855547, 0.08366954177420538, 0.31138591723855547, 4.0999603165770395, 622.014
Africa+Eastern Mediterranean, 3.0829728300263426e-06, 0.004895081472982898, 0.002241842663661897, 0.03477902497211993, 0.002241842663661897, 59.87050334721209, 624.6029179104478
Eastern Mediterranean+Western Pacific, 0.1033097896171693, 0.9249657385221108, 0.028808029953938274, 0.28963008836626236, 0.028808029953938274, 56.352906353651406, 636.0635190476189
Africa+Western Pacific, 0.010069822268765849, 0.18771410573149505, 0.0026381248784814737, 0.06414417133214678, 0.0026381248784814737, 95.02475690054007, 643.5177358208955

Proxy-Score (PCC): (0.6705090343986768, 7.386315026486783e-25)
Proxy-Score Sample: 0.6666666666666666
Proxy-Score Modified Sample: 0.8571428571428571
Proxy-Score Total: 0.7619047619047619

Modified is Improvement (Proxy): 0.9523809523809523
Modified is Improvement (Original): 0.8571428571428571

Representativeness of Initial Sample: 0.17522105895248746

Avg. Mean (Sample): 561.6656403887143
