Region, p-Value Sample, p-Value Modified, p-Value Sample (Orig.), p-Value Modified (Orig.), Rep.Score, Imputation Delta, Mean (Sample))
Eastern Mediterranean+Europe, 0.004340546638290088, 0.7001223383048601, 6.037133753911128e-06, 0.11668265570659342, 6.037133753911128e-06, 154.74095660054616, 52.04255319148936
Americas+Europe, 0.01119678440195393, 0.47576054273793744, 0.007134255583096549, 0.227719374034153, 0.007134255583096549, 172.33630604705823, 60.23880597014925
Eastern Mediterranean+Western Pacific, 0.5234799135917976, 0.6312755816794283, 0.2847720705846368, 0.4635844074424036, 0.2847720705846368, 82.27427727119087, 131.86206896551724
Africa+Western Pacific, 0.0016595631153156765, 0.8216024161101507, 0.00026244632431660087, 0.6444827859722828, 0.00026244632431660087, 196.01500534033568, 492.40425531914894
South-East Asia, 0.14383866099845233, 0.8653745865981899, 0.25095532567292955, 0.4582727248500549, 0.25095532567292955, 43.559837933059555, 288.2857142857143
Africa+Eastern Mediterranean, 0.000157233883941732, 0.3488293541306363, 2.1664156599321416e-05, 0.23415211660669477, 2.1664156599321416e-05, 180.29165514341906, 591.5526315789474
Africa+Europe, 0.8509098781442257, 0.3512662903226468, 0.3297744455684498, 0.2497679088023227, 0.3297744455684498, 93.49077136203397, 334.84615384615387
Africa, 1.1229647394195297e-06, 0.42056260704250636, 9.446503579368937e-10, 0.02023737906007128, 9.446503579368937e-10, 504.35592859239944, 746.3928571428571
Americas+Eastern Mediterranean, 0.47431034418263784, 0.8843277107581775, 0.16916744284956742, 0.3366181709548708, 0.16916744284956742, 105.5768287202709, 118.75
Africa+South-East Asia, 2.6222575348899824e-06, 0.680910263966545, 4.9406573277011034e-09, 0.04573215222299487, 4.9406573277011034e-09, 277.35334179494623, 654.7714285714286
Western Pacific, 0.6399971291201834, 0.9385567329350211, 0.5046221209623334, 0.7230827745694396, 0.5046221209623334, 121.28192724912687, 118.10526315789474
Europe, 9.999308267405471e-05, 0.7473311541284371, 1.6603104662227253e-06, 0.061749022968467515, 1.6603104662227253e-06, 211.72549262827127, 23.405405405405407
Americas+Western Pacific, 0.5101710834046609, 0.9808430798005386, 0.15628349445850143, 0.5138128167599998, 0.15628349445850143, 129.58597346841356, 110.48979591836735
Americas, 0.3926706520573193, 0.9900976194177802, 0.19352792148192177, 0.1250495104101763, 0.19352792148192177, 131.61302616950496, 105.66666666666667
South-East Asia+Western Pacific, 0.27749485001498775, 0.7541742030886647, 0.7444176323488898, 0.6353569916715516, 0.7444176323488898, 19.501421849143355, 163.92307692307693
Africa+Americas, 0.04430881835716427, 0.9653869166462464, 0.0009089982819925346, 0.06372034727601505, 0.0009089982819925346, 8.898538132841622, 414.98275862068965
Europe+Western Pacific, 0.006345836260619797, 0.6417470968057808, 0.0008385147562682826, 0.2335281174859538, 0.0008385147562682826, 201.774470533362, 55.535714285714285
Eastern Mediterranean+South-East Asia, 0.4565814459046269, 0.842847886960363, 0.6727161492432344, 0.2787725758681452, 0.6727161492432344, 60.39113887602889, 211.64705882352942
Eastern Mediterranean, 0.6046935105325917, 0.9958231739457191, 0.21491244678374088, 0.646313034961896, 0.21491244678374088, 74.46421591309434, 158.0
Americas+South-East Asia, 0.9688890682025539, 0.9999738177646271, 0.09130129556669986, 0.04501467018269223, 0.09130129556669986, 44.47702721289619, 140.21621621621622
Europe+South-East Asia, 0.003224943546726533, 0.9676998060056006, 0.00018876907253895236, 0.7631007053693564, 0.00018876907253895236, 161.7583419197702, 65.54545454545455

Proxy-Score (PCC): (-0.7842123689274393, 1.6305446892985713e-28)
Proxy-Score Sample: 1.0
Proxy-Score Modified Sample: 0.8571428571428571
Proxy-Score Total: 0.9285714285714286

Modified is Improvement (Proxy): 0.9523809523809523
Modified is Improvement (Original): 0.7619047619047619

Representativeness of Initial Sample: 0.17246727128691644

Avg. Mean (Sample): 239.93637521116293
