Region, p-Value Sample, p-Value Modified, p-Value Sample (Orig.), p-Value Modified (Orig.), Rep.Score, Imputation Delta, Mean (Sample))
Americas+Western Pacific, 0.1361950424591991, 0.019642005318408873, 0.31318574490862305, 0.060425322591297737, 0.31318574490862305, 17483.441919723933, 341519.98148148146
Europe+South-East Asia, 0.4485612641792044, 0.4694596634686252, 0.1620255910104783, 0.508371670125213, 0.1620255910104783, 52919.815084514325, 290740.0655737705
Africa+Western Pacific, 0.8381404751525128, 0.1393085621042699, 0.5706065107838671, 0.09357939789130898, 0.5706065107838671, 61662.56295359047, 232159.3088235294
Eastern Mediterranean, 0.3577094722199107, 0.6934752082784021, 0.9267729239430792, 0.24491339503958887, 0.9267729239430792, 105669.36539242181, 125258.42857142857
Americas+Europe, 0.9874292953525442, 0.13333052772177778, 0.7659312111342714, 0.5281525961110936, 0.7659312111342714, 60781.11188995058, 167822.43373493975
Americas+South-East Asia, 0.6411423685620836, 0.1588518795986077, 0.6930762959769458, 0.3232015647982106, 0.6930762959769458, 244927.0688954863, 344827.5909090909
Eastern Mediterranean+South-East Asia, 0.02503355749244729, 0.7083161511505855, 0.3050923746131483, 0.2591808531447948, 0.3050923746131483, 26930.97260569432, 378736.71875
Africa+South-East Asia, 0.9761732492165704, 0.5162360877268988, 0.9279353386673366, 0.3631573417248325, 0.9279353386673366, 208530.28093479975, 215813.24137931035
Eastern Mediterranean+Europe, 0.31285878988480564, 0.3374164543546675, 0.26216449530480657, 0.27379424612846814, 0.26216449530480657, 94378.73442095451, 153189.05633802817
South-East Asia+Western Pacific, 0.25572964150895394, 0.046150758345444354, 0.22738002851254224, 0.040407924617841706, 0.22738002851254224, 591600.8983695074, 695248.78125
Africa+Americas, 0.35354016069978966, 0.06924528766937643, 0.3773291086768039, 0.09741495627099683, 0.3773291086768039, 86675.41746851389, 108891.075
Americas+Eastern Mediterranean, 0.9501669022577557, 0.34047054023564427, 0.8398157093700347, 0.3274220053009014, 0.8398157093700347, 87750.80644748657, 153957.27777777778
Western Pacific, 0.15912295255022912, 0.026434401245883143, 0.3031737656089172, 0.07723405187980659, 0.3031737656089172, 341989.0122684907, 607562.5238095238
Africa, 0.4157769691702996, 0.23711895958831264, 0.2792425746381898, 0.08370797376606054, 0.2792425746381898, 164713.39051283314, 64425.95744680851
Americas, 0.38598602206080534, 0.13399404034522233, 0.682729962339208, 0.47857640592537687, 0.682729962339208, 61980.961086726806, 172220.18181818182
Africa+Eastern Mediterranean, 0.8300171305079768, 0.39040481926145654, 0.6175445485826742, 0.07735980330263781, 0.6175445485826742, 129508.89022180368, 83212.45588235294
South-East Asia, 0.02527472539171194, 0.5167124472365772, 0.020212181627964565, 0.4143682715130721, 0.020212181627964565, 576527.8258163687, 862649.8181818182
Europe, 0.42687692565863977, 0.33649133754054994, 0.11491798736817027, 0.2542852114064479, 0.11491798736817027, 71295.08144406992, 164919.92
Africa+Europe, 0.738691479805377, 0.14801256078184755, 0.6906465312562654, 0.23332723884842954, 0.6906465312562654, 115287.02523436116, 116226.96907216495
Eastern Mediterranean+Western Pacific, 0.5305291785645062, 0.1435512661089169, 0.8824675059342935, 0.1560198880926177, 0.8824675059342935, 22455.49964008358, 366410.4761904762
Europe+Western Pacific, 0.995819178296218, 0.3007882898247498, 0.7514008762013478, 0.5654384364927144, 0.7514008762013478, 18651.81860245354, 295842.38028169016

Proxy-Score (PCC): (0.9774648995807104, 3.2652660549666867e-124)
Proxy-Score Sample: 0.9523809523809523
Proxy-Score Modified Sample: 0.9047619047619048
Proxy-Score Total: 0.9285714285714286

Modified is Improvement (Proxy): 0.23809523809523808
Modified is Improvement (Original): 0.19047619047619047

Representativeness of Initial Sample: 0.5101738698313794

Avg. Mean (Sample): 282934.98296535114
